line	Well... this place actually seems rather comfortable.
line	Well? Do get on with it!
line	Well? Let's have it, then.
line	Well? What will it be, then?
line	Well? What?
line	Were we back in Trarthus, you'd already be dead!
line	Were we back in Trarthus, you'd already be dead! Ha!
line	Were we back in Trarthus, you'd already be dead! Haha!
line	Whaddaya reckon?
line	What a cold place. I shall fit right in.
line	What are you doing here?
line	What are you waiting for? Take your trophy and go.
line	What did you expect?
line	What do you need?
line	What is it?
line	What is this? A sewer full of rats? Not a backbone between 'em.
line	What now?
line	What say you?
line	What the heck?
line	What you need?
line	What you say goes.
line	What!? You serious?
line	What's our next move?
line	What? No gems?
line	Whatever gets the job done.
line	Whatever shall I do with your body?
line	Whatever you do, don't hurry back.
line	Where do you think you're going?
line	Who's dumb enough to take my spot?
line	Whoa!
line	Whoaaa!
line	Whoo ho hahahaha!
line	Won't argue.
line	Wouldn't have lasted a day in my pits.
line	Wrath! ... And anger.
line	Y-you got the drop on me. Won't happen again.
line	Yagh...
line	Yeah, alright.
line	Yeah, thought so.
line	Yeah?
line	Yep. Dead as.
line	Yer bum's out the window!
line	Yes! Paint the ground with their blood!
line	Yes, yes, I'll follow. Just try not to talk to me.
line	Yes, yes. I'm no stranger to a shakedown.
line	Yes?
line	You are nothing!
line	You are unworthy!
line	You asked for it!
line	You bested me... and so it's yours.
line	You bloody fool!
line	You cannot outrun the judgment of Innocence. Only delay it.
line	You chose this.
line	You did it... Well done.
line	You die here!
line	You do know who I am, right?
line	You don't reject a Keitan twice.
line	You don't stand a chance.
line	You doubt a Cyaxan?
line	You fall short of his mercy!
line	You fight better than you choose your allies.
line	You fight well!
line	You fight well. Together, we can do extraordinary things.
line	You fought for it. Take it.
line	You got the drop on me. Won't happen again.
line	You have prevailed. So be it.
line	You knew the risks.
line	You know where to find me.
line	You look soft. House Keita would've broken you by now.
line	You lost or something?
line	You lucky bugger!
line	You only get one first impression. Try not to ruin it.
line	You probably won't regret it.
line	You proved your point. Let's move on.
line	You seem to be going the wrong way.
line	You stain the ground with your presence!
line	You strip me of all I have left, but such is your right.
line	You strip me of all I have left... Such is your right.
line	You stupid gnat!
line	You sure you want to do this?
line	You test his patience - and mine. But I won't defy the Code.
line	You walk your path, I'll walk mine.
line	You want it? Then earn it!
line	You want me gone? I'm gone.
line	You want me to leave? Gladly.
line	You want that thing? Alright, then.
line	You waste good stock, Exile!
line	You will fall!
line	You will know true fear!
line	You win, so take your damn trophy.
line	You win. But you'll regret refusing me.
line	You win. I follow. Don't you mistake that for obedience.
line	You win. Let's get to the bloodletting, then.
line	You win. Where you lead, I will follow... for now.
line	You win... but you've no idea what that's worth.
line	You won't find better - certainly not from other houses.
line	You'll find no faith here. Keita made sure of that.
line	You'll make my finest piece yet!
line	You'll miss me. They always do.
line	You'll see. I am not to be trifled with.
line	You're a silly goose, aren't ya?
line	You're either a client or a target. I'll soon know which.
line	You're either brave or foolish. Not many refuse House Bardiya.
line	You're finished!
line	You're lucky I was going easy. But fine - take it.
line	You're not Cyaxan, are you? I'd hate to have to be nice.
line	You're on your own now.
line	You're stronger than you look. Very well, it's yours.
line	You're stupid to spare me. Not that I'm complaining.
line	You're the boss.
line	You're the boss... for now.
line	You've bested me. Perhaps there's hope for you yet.
line	You've earned it. That much, I'll admit.
line	You've earnt my blade. Try not to tarnish it.
line	You've made your choice. I won't argue it.
line	Your body is the canvas. My blade, the brush.
line	Your call.
line	Your end comes!
line	Your flesh begs to be studied.
line	Your god has abandoned you, as mine did me.
line	Your loss.
line	Your reckoning is at hand!
line	Your skin... I shall wear it.
line	Your spirit is brittle. So is your body.
line	Your valour is his to measure!
